Time,Unnamed: 0,#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD,Time
2018-11-29 07:00:00,185,2018,11,29,7,0,3.4,2.7,14.3,2.1,5.7,W,SSW,SWELL,8.3,277,2018-11-29 07:00:00
2018-11-29 06:30:00,186,2018,11,29,6,30,3.4,2.9,15.4,1.9,5.0,W,SSW,SWELL,8.9,271,2018-11-29 06:30:00
2018-11-29 06:00:00,187,2018,11,29,6,0,3.3,2.9,16.7,1.6,9.5,W,W,SWELL,9.8,276,2018-11-29 06:00:00
2018-11-29 05:30:00,188,2018,11,29,5,30,3.0,2.6,15.4,1.4,8.7,W,W,SWELL,10.0,268,2018-11-29 05:30:00
2018-11-29 05:00:00,189,2018,11,29,5,0,3.2,2.9,15.4,1.4,9.5,W,W,SWELL,10.5,276,2018-11-29 05:00:00
2018-11-29 04:30:00,190,2018,11,29,4,30,3.3,3.0,16.7,1.4,9.5,W,W,SWELL,11.1,273,2018-11-29 04:30:00
2018-11-29 04:00:00,191,2018,11,29,4,0,3.3,3.0,16.7,1.4,9.5,W,W,SWELL,11.4,273,2018-11-29 04:00:00
2018-11-29 03:30:00,192,2018,11,29,3,30,3.1,2.8,16.7,1.3,8.3,W,W,SWELL,11.7,274,2018-11-29 03:30:00
2018-11-29 03:00:00,193,2018,11,29,3,0,2.9,2.6,15.4,1.3,9.1,W,W,SWELL,11.2,271,2018-11-29 03:00:00
2018-11-29 02:30:00,194,2018,11,29,2,30,2.9,2.6,15.4,1.3,9.5,W,W,SWELL,11.1,272,2018-11-29 02:30:00
2018-11-29 02:00:00,195,2018,11,29,2,0,3.0,2.7,18.2,1.3,8.7,W,W,SWELL,11.8,274,2018-11-29 02:00:00
2018-11-29 01:30:00,196,2018,11,29,1,30,3.2,2.8,16.7,1.5,9.5,W,W,SWELL,11.5,274,2018-11-29 01:30:00
2018-11-29 01:00:00,197,2018,11,29,1,0,3.3,2.9,16.7,1.4,8.7,W,W,SWELL,11.8,277,2018-11-29 01:00:00
2018-11-29 00:30:00,198,2018,11,29,0,30,3.2,2.9,18.2,1.4,9.1,W,W,SWELL,11.7,277,2018-11-29 00:30:00
2018-11-29 00:00:00,199,2018,11,29,0,0,3.2,3.0,16.7,1.2,9.5,W,W,SWELL,12.0,270,2018-11-29 00:00:00
2018-11-28 23:30:00,200,2018,11,28,23,30,3.2,2.9,18.2,1.5,9.5,W,W,SWELL,11.5,269,2018-11-28 23:30:00
2018-11-28 23:00:00,201,2018,11,28,23,0,3.3,2.9,18.2,1.5,9.5,W,W,SWELL,11.5,265,2018-11-28 23:00:00
2018-11-28 22:30:00,202,2018,11,28,22,30,3.0,2.7,15.4,1.3,9.5,W,W,SWELL,11.4,263,2018-11-28 22:30:00
2018-11-28 22:00:00,203,2018,11,28,22,0,3.4,3.1,16.7,1.4,9.1,W,W,SWELL,11.9,269,2018-11-28 22:00:00
2018-11-28 21:30:00,204,2018,11,28,21,30,3.0,2.7,15.4,1.4,9.5,W,W,SWELL,11.2,262,2018-11-28 21:30:00
2018-11-28 21:00:00,205,2018,11,28,21,0,3.1,2.8,18.2,1.3,9.1,W,W,SWELL,11.3,266,2018-11-28 21:00:00
2018-11-28 20:30:00,206,2018,11,28,20,30,3.4,3.0,15.4,1.5,8.7,W,W,SWELL,11.6,265,2018-11-28 20:30:00
2018-11-28 20:00:00,207,2018,11,28,20,0,3.4,3.1,18.2,1.4,9.5,W,W,SWELL,11.7,266,2018-11-28 20:00:00
2018-11-28 19:30:00,208,2018,11,28,19,30,3.6,3.2,13.3,1.5,9.1,W,W,SWELL,11.6,273,2018-11-28 19:30:00
2018-11-28 19:00:00,209,2018,11,28,19,0,3.2,2.9,18.2,1.4,8.0,W,W,SWELL,11.6,271,2018-11-28 19:00:00
2018-11-28 18:30:00,210,2018,11,28,18,30,3.4,3.1,16.7,1.4,8.7,W,W,SWELL,11.9,267,2018-11-28 18:30:00
2018-11-28 18:00:00,211,2018,11,28,18,0,3.6,3.3,15.4,1.4,9.1,W,W,SWELL,11.9,272,2018-11-28 18:00:00
2018-11-28 17:30:00,212,2018,11,28,17,30,3.6,3.3,18.2,1.4,9.5,W,W,SWELL,12.3,271,2018-11-28 17:30:00
2018-11-28 17:00:00,213,2018,11,28,17,0,3.5,3.2,14.3,1.4,9.5,W,W,SWELL,12.2,274,2018-11-28 17:00:00
2018-11-28 16:30:00,214,2018,11,28,16,30,3.2,2.9,16.7,1.4,9.5,W,W,SWELL,11.7,272,2018-11-28 16:30:00
2018-11-28 16:00:00,215,2018,11,28,16,0,3.6,3.3,16.7,1.3,8.3,W,W,SWELL,12.3,274,2018-11-28 16:00:00
2018-11-28 15:30:00,216,2018,11,28,15,30,3.3,3.0,16.7,1.4,8.7,W,W,SWELL,11.9,273,2018-11-28 15:30:00
2018-11-28 15:00:00,217,2018,11,28,15,0,3.3,3.1,18.2,1.3,8.7,W,W,SWELL,12.2,272,2018-11-28 15:00:00
2018-11-28 14:30:00,218,2018,11,28,14,30,3.3,3.0,18.2,1.3,9.5,W,W,SWELL,12.0,279,2018-11-28 14:30:00
2018-11-28 14:00:00,219,2018,11,28,14,0,2.9,2.6,18.2,1.3,9.1,W,W,SWELL,11.5,277,2018-11-28 14:00:00
2018-11-28 13:30:00,220,2018,11,28,13,30,3.3,3.0,18.2,1.3,9.5,W,W,SWELL,11.9,273,2018-11-28 13:30:00
2018-11-28 13:00:00,221,2018,11,28,13,0,3.2,2.9,18.2,1.3,9.5,W,W,SWELL,11.8,273,2018-11-28 13:00:00
2018-11-28 12:30:00,222,2018,11,28,12,30,3.4,3.1,18.2,1.4,9.1,W,W,SWELL,12.7,272,2018-11-28 12:30:00
2018-11-28 12:00:00,223,2018,11,28,12,0,2.8,2.6,18.2,1.2,9.1,W,W,SWELL,11.7,274,2018-11-28 12:00:00
2018-11-28 11:30:00,224,2018,11,28,11,30,2.7,2.4,18.2,1.2,8.3,W,W,SWELL,11.7,274,2018-11-28 11:30:00
2018-11-28 11:00:00,225,2018,11,28,11,0,2.7,2.5,18.2,1.2,9.5,W,W,SWELL,11.6,271,2018-11-28 11:00:00
2018-11-28 10:30:00,226,2018,11,28,10,30,3.1,2.8,18.2,1.3,9.5,W,W,SWELL,11.9,270,2018-11-28 10:30:00
2018-11-28 10:00:00,227,2018,11,28,10,0,3.0,2.7,18.2,1.4,9.5,W,W,SWELL,11.6,273,2018-11-28 10:00:00
2018-11-28 09:30:00,228,2018,11,28,9,30,3.1,2.8,14.3,1.3,9.5,W,W,SWELL,11.6,276,2018-11-28 09:30:00
2018-11-28 09:00:00,229,2018,11,28,9,0,3.1,2.7,20.0,1.4,8.7,W,W,SWELL,11.6,272,2018-11-28 09:00:00
2018-11-28 08:30:00,230,2018,11,28,8,30,3.0,2.7,15.4,1.4,8.7,W,W,SWELL,11.0,270,2018-11-28 08:30:00
2018-11-28 08:00:00,231,2018,11,28,8,0,3.1,2.7,20.0,1.4,8.3,W,W,SWELL,10.8,277,2018-11-28 08:00:00
2018-11-28 07:30:00,232,2018,11,28,7,30,3.1,2.7,20.0,1.5,9.5,W,W,SWELL,10.7,278,2018-11-28 07:30:00
2018-11-28 07:00:00,233,2018,11,28,7,0,3.3,2.9,15.4,1.6,9.5,W,W,SWELL,10.8,275,2018-11-28 07:00:00
2018-11-28 06:30:00,234,2018,11,28,6,30,3.2,2.7,15.4,1.7,8.0,W,W,SWELL,10.0,269,2018-11-28 06:30:00
2018-11-28 06:00:00,235,2018,11,28,6,0,3.2,2.7,13.3,1.8,8.7,W,W,SWELL,9.8,270,2018-11-28 06:00:00
2018-11-28 05:30:00,236,2018,11,28,5,30,3.6,3.0,15.4,1.9,9.5,W,W,SWELL,10.2,272,2018-11-28 05:30:00
2018-11-28 05:00:00,237,2018,11,28,5,0,3.3,2.8,15.4,1.9,9.1,W,W,SWELL,9.9,274,2018-11-28 05:00:00
2018-11-28 04:30:00,238,2018,11,28,4,30,3.5,3.0,14.3,1.8,9.5,W,W,SWELL,10.2,273,2018-11-28 04:30:00
2018-11-28 04:00:00,239,2018,11,28,4,0,3.2,2.7,20.0,1.7,9.1,W,W,SWELL,9.8,272,2018-11-28 04:00:00
2018-11-28 03:30:00,240,2018,11,28,3,30,3.5,2.8,15.4,2.0,9.5,W,W,SWELL,9.8,271,2018-11-28 03:30:00
2018-11-28 03:00:00,241,2018,11,28,3,0,3.5,3.0,14.3,1.8,9.5,W,W,SWELL,10.1,273,2018-11-28 03:00:00
2018-11-28 02:30:00,242,2018,11,28,2,30,3.3,2.8,14.3,1.8,9.5,W,W,SWELL,9.8,272,2018-11-28 02:30:00
2018-11-28 02:00:00,243,2018,11,28,2,0,3.4,3.0,15.4,1.7,8.7,W,W,SWELL,10.2,271,2018-11-28 02:00:00
2018-11-28 01:30:00,244,2018,11,28,1,30,3.2,2.8,15.4,1.6,9.1,W,W,SWELL,10.0,265,2018-11-28 01:30:00
2018-11-28 01:00:00,245,2018,11,28,1,0,3.5,3.1,15.4,1.5,9.5,W,W,SWELL,10.4,267,2018-11-28 01:00:00
2018-11-28 00:30:00,246,2018,11,28,0,30,3.6,3.3,15.4,1.6,9.5,W,W,SWELL,10.6,270,2018-11-28 00:30:00
2018-11-28 00:00:00,247,2018,11,28,0,0,3.1,2.8,15.4,1.4,9.5,W,W,SWELL,10.2,274,2018-11-28 00:00:00
2018-11-27 23:30:00,248,2018,11,27,23,30,3.2,2.9,15.4,1.4,9.5,W,W,SWELL,10.6,278,2018-11-27 23:30:00
2018-11-27 23:00:00,249,2018,11,27,23,0,3.0,2.8,15.4,1.2,9.5,W,W,SWELL,10.7,273,2018-11-27 23:00:00
2018-11-27 22:30:00,250,2018,11,27,22,30,2.8,2.5,15.4,1.2,9.5,W,W,SWELL,10.5,269,2018-11-27 22:30:00
2018-11-27 22:00:00,251,2018,11,27,22,0,2.9,2.7,14.3,1.1,9.1,W,W,SWELL,10.8,274,2018-11-27 22:00:00
2018-11-27 21:30:00,252,2018,11,27,21,30,3.1,2.9,15.4,1.2,9.5,W,W,SWELL,11.1,267,2018-11-27 21:30:00
2018-11-27 21:00:00,253,2018,11,27,21,0,3.0,2.7,15.4,1.1,9.5,W,W,SWELL,11.2,270,2018-11-27 21:00:00
2018-11-27 20:30:00,254,2018,11,27,20,30,2.7,2.4,14.3,1.1,9.5,W,W,SWELL,10.8,268,2018-11-27 20:30:00
2018-11-27 20:00:00,255,2018,11,27,20,0,2.9,2.7,14.3,1.1,9.5,W,W,SWELL,11.3,268,2018-11-27 20:00:00
2018-11-27 19:30:00,256,2018,11,27,19,30,2.9,2.8,14.3,1.0,9.5,W,W,SWELL,11.8,266,2018-11-27 19:30:00
2018-11-27 19:00:00,257,2018,11,27,19,0,3.0,2.8,15.4,1.0,9.1,W,W,SWELL,11.9,268,2018-11-27 19:00:00
2018-11-27 18:30:00,258,2018,11,27,18,30,2.9,2.7,15.4,1.0,9.5,W,W,SWELL,11.8,267,2018-11-27 18:30:00
2018-11-27 18:00:00,259,2018,11,27,18,0,2.4,2.2,14.3,1.0,9.5,W,W,SWELL,11.2,278,2018-11-27 18:00:00
2018-11-27 17:30:00,260,2018,11,27,17,30,2.6,2.4,14.3,1.1,9.5,W,W,SWELL,11.5,278,2018-11-27 17:30:00
2018-11-27 17:00:00,261,2018,11,27,17,0,2.6,2.4,14.3,1.1,9.5,W,W,SWELL,11.3,279,2018-11-27 17:00:00
2018-11-27 16:30:00,262,2018,11,27,16,30,2.6,2.4,15.4,1.0,9.5,W,W,SWELL,11.8,274,2018-11-27 16:30:00
2018-11-27 16:00:00,263,2018,11,27,16,0,2.6,2.5,14.3,1.0,9.5,W,W,SWELL,11.8,276,2018-11-27 16:00:00
2018-11-27 15:30:00,264,2018,11,27,15,30,2.7,2.5,14.3,1.0,9.5,W,W,SWELL,11.7,270,2018-11-27 15:30:00
2018-11-27 15:00:00,265,2018,11,27,15,0,2.5,2.3,15.4,1.1,9.5,W,W,SWELL,11.6,277,2018-11-27 15:00:00
2018-11-27 14:30:00,266,2018,11,27,14,30,2.7,2.4,15.4,1.1,9.1,W,W,SWELL,11.8,280,2018-11-27 14:30:00
2018-11-27 14:00:00,267,2018,11,27,14,0,2.7,2.5,14.3,1.1,9.5,W,W,SWELL,12.1,276,2018-11-27 14:00:00
2018-11-27 13:30:00,268,2018,11,27,13,30,2.4,2.2,15.4,1.1,9.5,W,W,SWELL,11.5,279,2018-11-27 13:30:00
2018-11-27 13:00:00,269,2018,11,27,13,0,2.5,2.3,15.4,0.9,8.7,W,W,SWELL,12.1,274,2018-11-27 13:00:00
2018-11-27 12:30:00,270,2018,11,27,12,30,1.9,1.7,15.4,0.9,9.5,W,WNW,SWELL,11.1,274,2018-11-27 12:30:00
2018-11-27 12:00:00,271,2018,11,27,12,0,2.3,2.1,15.4,0.9,9.5,W,W,SWELL,12.1,272,2018-11-27 12:00:00
2018-11-27 11:30:00,272,2018,11,27,11,30,2.2,2.0,15.4,1.0,9.5,W,W,SWELL,11.8,267,2018-11-27 11:30:00
2018-11-27 11:00:00,273,2018,11,27,11,0,2.3,2.0,16.7,1.0,9.5,W,WNW,SWELL,11.8,270,2018-11-27 11:00:00
2018-11-27 10:30:00,274,2018,11,27,10,30,2.3,2.1,15.4,1.0,9.5,W,W,SWELL,11.8,270,2018-11-27 10:30:00
2018-11-27 10:00:00,275,2018,11,27,10,0,1.9,1.6,16.7,0.9,9.5,W,W,SWELL,11.1,268,2018-11-27 10:00:00
2018-11-27 09:30:00,276,2018,11,27,9,30,2.1,1.9,16.7,0.9,9.5,W,W,SWELL,11.7,268,2018-11-27 09:30:00
2018-11-27 09:00:00,277,2018,11,27,9,0,1.9,1.7,16.7,0.9,9.1,W,W,SWELL,11.3,268,2018-11-27 09:00:00
2018-11-27 08:30:00,278,2018,11,27,8,30,1.8,1.6,16.7,1.0,9.5,W,WNW,SWELL,10.7,272,2018-11-27 08:30:00
2018-11-27 08:00:00,279,2018,11,27,8,0,1.7,1.4,16.7,0.9,9.1,W,WNW,SWELL,10.6,270,2018-11-27 08:00:00
2018-11-27 07:30:00,280,2018,11,27,7,30,1.7,1.5,18.2,0.9,9.5,W,WNW,SWELL,10.9,272,2018-11-27 07:30:00
2018-11-27 07:00:00,281,2018,11,27,7,0,1.7,1.4,18.2,0.9,9.1,W,W,SWELL,10.8,274,2018-11-27 07:00:00
2018-11-27 06:30:00,282,2018,11,27,6,30,1.5,1.2,18.2,0.9,9.5,W,W,SWELL,10.1,274,2018-11-27 06:30:00
2018-11-27 06:00:00,283,2018,11,27,6,0,1.6,1.3,16.7,0.8,9.5,W,WNW,SWELL,10.9,274,2018-11-27 06:00:00
2018-11-27 05:30:00,284,2018,11,27,5,30,1.4,1.0,10.0,0.9,9.5,W,W,SWELL,9.4,278,2018-11-27 05:30:00
2018-11-27 05:00:00,285,2018,11,27,5,0,1.6,1.4,18.2,0.9,9.5,W,W,SWELL,10.8,273,2018-11-27 05:00:00
2018-11-27 04:00:00,286,2018,11,27,4,0,1.4,1.1,18.2,0.9,9.5,W,W,SWELL,9.6,271,2018-11-27 04:00:00
2018-11-27 03:30:00,287,2018,11,27,3,30,1.3,1.0,18.2,0.8,9.5,W,W,SWELL,8.8,270,2018-11-27 03:30:00
2018-11-27 03:00:00,288,2018,11,27,3,0,1.4,1.1,18.2,0.8,9.5,W,W,SWELL,9.9,271,2018-11-27 03:00:00
2018-11-27 02:30:00,289,2018,11,27,2,30,1.2,1.0,10.5,0.7,9.5,W,W,SWELL,9.1,273,2018-11-27 02:30:00
2018-11-27 02:00:00,290,2018,11,27,2,0,1.4,1.1,10.0,0.8,9.5,W,W,SWELL,9.0,273,2018-11-27 02:00:00
2018-11-27 01:30:00,291,2018,11,27,1,30,1.3,1.0,18.2,0.9,9.5,W,W,SWELL,8.9,270,2018-11-27 01:30:00
2018-11-27 01:00:00,292,2018,11,27,1,0,1.3,1.1,10.5,0.8,9.5,W,W,SWELL,9.1,276,2018-11-27 01:00:00
2018-11-27 00:30:00,293,2018,11,27,0,30,1.3,1.0,10.0,0.7,9.5,W,W,SWELL,9.0,279,2018-11-27 00:30:00
2018-11-27 00:00:00,294,2018,11,27,0,0,1.2,0.9,11.1,0.7,9.5,W,W,SWELL,8.5,275,2018-11-27 00:00:00
2018-11-26 23:30:00,295,2018,11,26,23,30,1.1,0.8,10.5,0.7,9.5,W,W,SWELL,8.0,277,2018-11-26 23:30:00
2018-11-26 23:00:00,296,2018,11,26,23,0,1.1,0.8,11.1,0.7,9.5,W,W,SWELL,8.2,277,2018-11-26 23:00:00
2018-11-26 22:30:00,297,2018,11,26,22,30,1.1,0.9,11.1,0.7,9.5,WNW,W,SWELL,8.7,282,2018-11-26 22:30:00
2018-11-26 22:00:00,298,2018,11,26,22,0,1.0,0.7,11.1,0.7,9.5,W,W,SWELL,7.9,278,2018-11-26 22:00:00
2018-11-26 21:30:00,299,2018,11,26,21,30,1.1,0.8,11.1,0.7,9.5,W,W,SWELL,8.2,271,2018-11-26 21:30:00
2018-11-26 21:00:00,300,2018,11,26,21,0,1.1,0.8,11.1,0.8,9.1,W,W,SWELL,8.1,270,2018-11-26 21:00:00
2018-11-26 20:30:00,301,2018,11,26,20,30,1.1,0.8,10.5,0.7,8.7,W,W,SWELL,8.0,273,2018-11-26 20:30:00
2018-11-26 20:00:00,302,2018,11,26,20,0,1.0,0.7,11.8,0.7,9.5,W,W,SWELL,8.1,274,2018-11-26 20:00:00
2018-11-26 19:30:00,303,2018,11,26,19,30,1.0,0.7,10.5,0.7,9.5,W,W,SWELL,8.1,276,2018-11-26 19:30:00
2018-11-26 19:00:00,304,2018,11,26,19,0,1.1,0.8,10.5,0.8,9.5,W,W,SWELL,8.2,277,2018-11-26 19:00:00
2018-11-26 18:30:00,305,2018,11,26,18,30,1.1,0.7,10.5,0.8,9.5,W,W,AVERAGE,7.9,274,2018-11-26 18:30:00
2018-11-26 18:00:00,306,2018,11,26,18,0,1.1,0.8,11.1,0.8,9.5,W,WNW,SWELL,7.8,274,2018-11-26 18:00:00
2018-11-26 17:30:00,307,2018,11,26,17,30,1.0,0.7,10.0,0.8,9.5,W,W,AVERAGE,7.1,281,2018-11-26 17:30:00
2018-11-26 17:00:00,308,2018,11,26,17,0,1.0,0.7,10.5,0.8,8.7,W,W,AVERAGE,6.9,276,2018-11-26 17:00:00
2018-11-26 16:30:00,309,2018,11,26,16,30,1.1,0.7,10.0,0.9,9.5,W,WNW,AVERAGE,6.9,284,2018-11-26 16:30:00
2018-11-26 16:00:00,310,2018,11,26,16,0,1.2,0.7,10.0,0.9,9.5,WNW,WNW,AVERAGE,6.9,282,2018-11-26 16:00:00
2018-11-26 15:30:00,311,2018,11,26,15,30,1.2,0.7,10.0,0.9,9.5,W,W,AVERAGE,7.1,281,2018-11-26 15:30:00
2018-11-26 15:00:00,312,2018,11,26,15,0,1.1,0.7,10.0,0.9,9.5,W,W,AVERAGE,6.8,281,2018-11-26 15:00:00
2018-11-26 14:30:00,313,2018,11,26,14,30,1.1,0.7,10.0,0.9,9.5,W,W,AVERAGE,6.8,277,2018-11-26 14:30:00
2018-11-26 14:00:00,314,2018,11,26,14,0,1.1,0.6,10.0,0.9,8.7,W,W,AVERAGE,7.2,274,2018-11-26 14:00:00
2018-11-26 13:30:00,315,2018,11,26,13,30,1.1,0.6,10.0,0.9,9.5,W,W,AVERAGE,7.6,277,2018-11-26 13:30:00
2018-11-26 13:00:00,316,2018,11,26,13,0,1.2,0.7,10.0,0.9,9.5,W,W,AVERAGE,7.3,278,2018-11-26 13:00:00
2018-11-26 12:30:00,317,2018,11,26,12,30,1.1,0.6,10.0,0.9,9.5,W,WNW,AVERAGE,7.1,278,2018-11-26 12:30:00
2018-11-26 12:00:00,318,2018,11,26,12,0,1.1,0.6,10.0,0.9,9.5,WNW,WNW,AVERAGE,7.4,286,2018-11-26 12:00:00
2018-11-26 11:30:00,319,2018,11,26,11,30,1.1,0.7,10.0,0.9,9.5,W,W,AVERAGE,7.4,281,2018-11-26 11:30:00
2018-11-26 11:00:00,320,2018,11,26,11,0,1.0,0.6,10.0,0.8,9.5,WNW,WNW,AVERAGE,7.1,283,2018-11-26 11:00:00
2018-11-26 10:30:00,321,2018,11,26,10,30,1.0,0.6,10.0,0.8,9.5,WNW,WNW,AVERAGE,6.9,284,2018-11-26 10:30:00
2018-11-26 10:00:00,322,2018,11,26,10,0,1.0,0.6,10.0,0.8,9.5,W,WNW,AVERAGE,7.1,281,2018-11-26 10:00:00
2018-11-26 09:30:00,323,2018,11,26,9,30,1.0,0.6,10.0,0.8,9.1,W,W,AVERAGE,6.8,281,2018-11-26 09:30:00
2018-11-26 09:00:00,324,2018,11,26,9,0,1.0,0.6,10.5,0.8,9.5,W,W,AVERAGE,6.6,277,2018-11-26 09:00:00
2018-11-26 08:30:00,325,2018,11,26,8,30,1.1,0.7,10.5,0.8,9.5,W,W,AVERAGE,6.9,280,2018-11-26 08:30:00
2018-11-26 08:00:00,326,2018,11,26,8,0,1.1,0.7,10.5,0.8,9.5,W,W,AVERAGE,6.7,277,2018-11-26 08:00:00
2018-11-26 07:30:00,327,2018,11,26,7,30,1.0,0.6,10.0,0.8,9.5,W,W,AVERAGE,6.3,279,2018-11-26 07:30:00
2018-11-26 07:00:00,328,2018,11,26,7,0,1.1,0.7,10.0,0.8,9.5,W,W,AVERAGE,6.2,276,2018-11-26 07:00:00
2018-11-26 06:30:00,329,2018,11,26,6,30,1.1,0.7,10.5,0.9,9.5,W,W,AVERAGE,6.5,281,2018-11-26 06:30:00
2018-11-26 06:00:00,330,2018,11,26,6,0,1.1,0.6,10.5,0.9,9.1,WNW,WNW,AVERAGE,6.8,290,2018-11-26 06:00:00
2018-11-26 05:30:00,331,2018,11,26,5,30,1.1,0.7,10.5,0.8,9.1,W,W,AVERAGE,7.0,279,2018-11-26 05:30:00
2018-11-26 05:00:00,332,2018,11,26,5,0,1.2,0.8,10.5,1.0,9.1,W,W,AVERAGE,7.2,279,2018-11-26 05:00:00
2018-11-26 04:30:00,333,2018,11,26,4,30,1.1,0.7,11.1,0.8,9.5,W,W,AVERAGE,7.0,276,2018-11-26 04:30:00
2018-11-26 04:00:00,334,2018,11,26,4,0,1.2,0.8,10.5,0.9,9.5,W,W,AVERAGE,7.3,279,2018-11-26 04:00:00
2018-11-26 03:30:00,335,2018,11,26,3,30,1.2,0.8,10.5,0.8,9.5,W,W,SWELL,7.4,275,2018-11-26 03:30:00
2018-11-26 03:00:00,336,2018,11,26,3,0,1.2,0.8,11.1,0.9,9.5,W,W,AVERAGE,7.2,276,2018-11-26 03:00:00
2018-11-26 02:30:00,337,2018,11,26,2,30,1.2,0.8,11.1,0.9,9.5,W,W,AVERAGE,7.3,275,2018-11-26 02:30:00
2018-11-26 02:00:00,338,2018,11,26,2,0,1.3,0.9,10.5,0.9,9.5,W,W,SWELL,7.5,275,2018-11-26 02:00:00
2018-11-26 01:30:00,339,2018,11,26,1,30,1.3,0.8,11.1,1.0,9.5,W,W,AVERAGE,7.4,272,2018-11-26 01:30:00
2018-11-26 01:00:00,340,2018,11,26,1,0,1.3,0.9,11.1,0.9,9.5,W,W,SWELL,7.8,274,2018-11-26 01:00:00
2018-11-26 00:30:00,341,2018,11,26,0,30,1.2,0.8,11.1,0.9,9.5,W,W,AVERAGE,7.5,278,2018-11-26 00:30:00
2018-11-26 00:00:00,342,2018,11,26,0,0,1.4,1.0,10.5,1.0,9.5,W,W,SWELL,7.7,279,2018-11-26 00:00:00
2018-11-25 23:30:00,343,2018,11,25,23,30,1.4,1.0,11.1,1.0,9.5,W,W,SWELL,7.6,279,2018-11-25 23:30:00
2018-11-25 23:00:00,344,2018,11,25,23,0,1.4,1.0,10.5,1.0,8.3,W,W,SWELL,7.6,281,2018-11-25 23:00:00
2018-11-25 22:30:00,345,2018,11,25,22,30,1.4,1.1,11.1,1.0,9.5,W,W,SWELL,7.9,277,2018-11-25 22:30:00
2018-11-25 22:00:00,346,2018,11,25,22,0,1.3,0.9,11.1,1.0,9.1,W,W,AVERAGE,7.7,277,2018-11-25 22:00:00
2018-11-25 21:30:00,347,2018,11,25,21,30,1.6,1.1,11.1,1.1,8.7,W,WNW,SWELL,8.2,281,2018-11-25 21:30:00
2018-11-25 21:00:00,348,2018,11,25,21,0,1.4,0.9,10.5,1.0,9.5,WNW,WNW,AVERAGE,7.6,283,2018-11-25 21:00:00
2018-11-25 20:30:00,349,2018,11,25,20,30,1.6,1.1,10.0,1.1,9.5,WNW,WNW,SWELL,8.2,282,2018-11-25 20:30:00
2018-11-25 20:00:00,350,2018,11,25,20,0,1.4,1.0,10.0,1.1,9.5,W,W,AVERAGE,8.0,279,2018-11-25 20:00:00
2018-11-25 19:30:00,351,2018,11,25,19,30,1.4,1.0,10.0,1.0,9.5,W,W,SWELL,7.9,281,2018-11-25 19:30:00
2018-11-25 19:00:00,352,2018,11,25,19,0,1.4,0.9,10.5,1.1,9.5,W,WNW,AVERAGE,7.7,276,2018-11-25 19:00:00
2018-11-25 18:30:00,353,2018,11,25,18,30,1.5,1.1,10.5,1.1,9.5,W,WNW,SWELL,7.9,278,2018-11-25 18:30:00
2018-11-25 18:00:00,354,2018,11,25,18,0,1.5,1.0,10.5,1.1,9.5,W,W,AVERAGE,7.7,280,2018-11-25 18:00:00
2018-11-25 17:30:00,355,2018,11,25,17,30,1.5,1.0,10.0,1.1,9.5,WNW,W,AVERAGE,7.7,283,2018-11-25 17:30:00
2018-11-25 17:00:00,356,2018,11,25,17,0,1.5,0.9,10.0,1.2,9.5,WNW,W,AVERAGE,7.3,284,2018-11-25 17:00:00
2018-11-25 16:30:00,357,2018,11,25,16,30,1.6,1.1,10.5,1.2,9.5,W,W,AVERAGE,7.6,278,2018-11-25 16:30:00
2018-11-25 16:00:00,358,2018,11,25,16,0,1.5,1.0,10.5,1.2,9.5,WNW,WNW,AVERAGE,7.4,283,2018-11-25 16:00:00
2018-11-25 15:30:00,359,2018,11,25,15,30,1.5,1.0,10.0,1.2,9.5,WNW,WNW,AVERAGE,7.5,283,2018-11-25 15:30:00
2018-11-25 15:00:00,360,2018,11,25,15,0,1.5,1.0,10.5,1.1,9.5,WNW,WNW,AVERAGE,7.7,282,2018-11-25 15:00:00
2018-11-25 14:30:00,361,2018,11,25,14,30,1.6,1.1,11.1,1.2,9.5,W,W,AVERAGE,7.8,279,2018-11-25 14:30:00
2018-11-25 14:00:00,362,2018,11,25,14,0,1.5,1.0,11.1,1.1,9.5,W,WNW,AVERAGE,7.5,279,2018-11-25 14:00:00
2018-11-25 13:30:00,363,2018,11,25,13,30,1.6,1.1,10.0,1.2,9.5,W,W,AVERAGE,7.6,279,2018-11-25 13:30:00
2018-11-25 13:00:00,364,2018,11,25,13,0,1.6,1.2,11.1,1.1,9.5,W,W,SWELL,7.8,280,2018-11-25 13:00:00
2018-11-25 12:30:00,365,2018,11,25,12,30,1.7,1.2,11.1,1.2,9.5,W,W,SWELL,7.9,279,2018-11-25 12:30:00
2018-11-25 12:00:00,366,2018,11,25,12,0,1.6,1.0,11.1,1.2,9.1,W,W,AVERAGE,7.5,280,2018-11-25 12:00:00
2018-11-25 11:30:00,367,2018,11,25,11,30,1.6,1.1,11.8,1.1,9.5,W,WNW,SWELL,7.4,277,2018-11-25 11:30:00
2018-11-25 11:00:00,368,2018,11,25,11,0,1.7,1.2,11.1,1.1,9.5,W,W,SWELL,7.7,277,2018-11-25 11:00:00
2018-11-25 10:30:00,369,2018,11,25,10,30,1.7,1.2,11.1,1.1,9.5,W,W,SWELL,7.7,276,2018-11-25 10:30:00
